,id,tweet_id,aggression,offense,codemixed,tweet_text
151,167,1.58116E+18,1,0,0,"@ps181222 And also :
Women safety 
Imposition of Hindi 
Autonomous institutions lost its credibility 
Demonetisation failure 
Improper GST rollout 
Union government (ruling party) NOT spending time for country’s growth, instead dividing people.
Rich get richer and poor down after 2014 etc"
152,168,1.58116E+18,1,1,1,"@ChandramouliEa1 @HemadriDtl @Elizatweetz @RahulGandhi All the best to you Sir. If you think BJP great Party &amp; is doing great..Cool
I feel destroyed nation. Demonetisation best example. Murkh ko raja chuney, praja has to suffer."
153,169,1.58115E+18,1,1,0,"@somnath1978 @SubramanianKri So all the economists who actively supported demonetisation with varied invented reasons, what price they shall pay !!!"
154,170,1.58114E+18,2,0,0,"@Sunil_SharmaINC @Jairam_Ramesh @Pawankhera @priyankagandhi Add Demonetisation, Chinese  capture at Ladakh AP, too .be aggressive in bashing them for their failures. Attack is the best defence now. It has reached that point now ."
155,171,1.58114E+18,1,0,0,@SPSSM What else.. to keep public distracted from basic ground issues increased by the same demonetisation itself.
156,173,1.58113E+18,0,0,0,"@TVMohandasPai @narendramodi @PMOIndia @KirenRijiju @sanjeevsanyal It is impossible to deliver justice on time until some type of cases are given preference over important issues . For example : Demonetisation of 2016 is still ON , does it  make any sense to engage resources on a issue which can’t be reversed now!"
157,174,1.58112E+18,0,0,1,"@athreyaa they should have plugged all the loop holes, such as digital transactions, gst, gold, real estate... then, implemented Demonetisation... they did reverse n without checking to see if the currency notes fitted in the ATMs..."
158,175,1.58112E+18,1,1,0,"@ranvijaylive Everybody thought Rahul Gandhi is a pappu but BJP realized us that we public are master of Pappu. Demonetisation,sudden lockdown, covid handling failure,inflation, unemployment,Rupee fall made us Pappu.BJP made us to forget the essential things and fight for religion with hatred."
159,176,1.58111E+18,1,0,0,"@shaandelhite Forget jokes and slander on Modi and Kejriwal.   If they were truly neutral they should've done critical analyses on demonetisation, legalized corruption in finance act 2017, AAP's Delhi model. But they won't. Punching down on RG and Congress is in vogue and easy too."
160,177,1.58111E+18,1,1,0,
161,178,1.5811E+18,0,0,0,@RavinderKapur2 RG has the sense not to listen to a man with such disruptive ideas as demonetisation. India is still reeling from it's after effects.
162,179,1.58109E+18,2,1,0,@B5001001101 @ParaRjs @PTI_News Nonsensical decision like Demonetisation &amp; gutter gas ideas of PM @narendramodi  ji.
163,180,1.58109E+18,0,0,1,"@satishacharya @moliticsindia At the time of demonetisation, SC could have taken this as suo motu probe."
164,181,1.58109E+18,0,0,0,"@satishacharya @moliticsindia Even if demonetisation was proved wrong, how the wrong will be rectified?"
165,182,1.58108E+18,0,0,0,
166,183,1.58107E+18,0,0,1,
167,185,1.58102E+18,0,0,1,@HARDIKPATEL_4 Demonetisation me aap ka bhot nukshan ho gaya hai lag rha hai…god bless
168,186,1.58101E+18,1,0,0,"@singhvarun When there is no accountability, responsibility &amp; answerablity fixed up for the PM &amp; HM, whether ppl hav died due to demonetisation, walking hungry thirsty in lockdown or lakhs hav died due to corona.. and u want to fix poor rickshaw drivers to take u quickly at ur home!"
169,187,1.58101E+18,1,0,0,@RavinderKapur2 Demonetisation was @AmitShah's idea to amass wealth for his family. He has been biggest beneficiary of demo.
170,188,1.58099E+18,1,1,1,"Modiji asked us to hang him if his Demonetisation goals were not met. 
Even a stupid sanghi knows they were not met.
It's time!
 #JawabDoModi"
171,189,1.58098E+18,1,1,0,"That's exactly why, they remain more concerned about celebrities' underwear even if they are made naked in public in the name of nation - as observed already during Demonetisation."
172,190,1.58098E+18,2,1,1,"@RahulGandhi राहुल जी!
आप किससे जवाब मांग रहे हैं, वह कभी जवाब नहीं देगा क्योंकि उसने योजना बनाकर ( demonetisation, irrational GST etc... ) देश का खजाना (RSS-BJP and its so-called associates _ became the richest.) हथियाने के लिए सत्ता हथिया ली है।"
173,191,1.58097E+18,0,0,0,"@SupriyaShrinate @ScoopWhoop Why wait madam, I think INC till now has not understood the fight which RSS has unlished on them.

Remember, it all begun with media, Demonetisation and actions of CBI, IT AND the ED on the opposition leaders across the country."
174,192,1.58096E+18,1,0,0,"@republic @sgurumurthy Now he also got a chance on the stage to speak about Gali ki economics,”Savadeshi.” Now Supreme Court is engaged in the matter of demonetisation.
It was totally flop scheme and adversely affected the Indian economy."
175,193,1.58096E+18,0,0,1,@republic @sgurumurthy Completely agree with u sir..!! When u say abt GST and today’s untouchable economy and controlled inflation is all due to that demonetisation..!! Yess few cowards specially UPI bank has tried to fail d main reason but they could not damage it more.!!
176,195,1.58096E+18,1,0,0,"@PTI_News As deep thought and research as was done for DeMonetisation, GST and lockdown."
177,196,1.58096E+18,1,0,0,@B5001001101 @ANI @gursem_sidhu How sacker in India will know that She is required to be sacked and prosecuted for demonetisation process.
178,197,1.58095E+18,0,0,0,"@IndiaToday @sardesairajdeep BJP came to power by leveraging anti-corruption &amp; lokpal campaign in 2014, moved demonetisation not with an intent to bring black money or cross border terrorism but to drain money from opposition political parties to weaken opposition political parties to fight elections"
179,198,1.58095E+18,0,0,0,Imagine how the Indian economy would have been if #DEMONetisation had not been carried out?
180,199,1.58095E+18,0,0,1,@Jairam_Ramesh Demonetisation agar hone pehele charcha kiya hota tho kahe ka demonetisation. Pehele aapke log hi usko badal dalte
181,200,1.58094E+18,0,0,0,"Why were none of the objectives of Demonetisation, Corruption, Terrorism &amp; Counterfeit Currency actually met after its Implementation? And why is the GST considered such a failure."
182,201,1.58094E+18,0,0,0,"Hope @INCIndia @INCGujarat ....target news channels ads &amp; radio/fm for elections. Time to remind people of covid, demonetisation, poverty, corruption...etc thats being covered up"
183,202,1.58094E+18,0,0,0,"@srinivasiyc If 9 pc inflation takes place over 8 years then prices would be doubled. 

The highlighted items are the top picks yet they have not doubled which shows moderate inflation only. 

After GST demonetisation, Lockdown and Carona stress! 

Now Compare it with MMS years 😀🌷"
184,203,1.58094E+18,0,0,0,"@RahulGandhi The real truth is that India's economy has lost its luster for a few years. As it stumbled through a deep recession and credit crunch, the country lost its economy due to demonetisation and GST. The banking system is struggling to bring back cash after demonetisation."
185,204,1.58094E+18,0,0,0,"@RahulGandhi Not only the middle class is in danger today as a result of demonetisation and gst wrong decision on the economy, the entire market system including houses, cars, banking industry has been shaken. This inevitably increases uncertainty in the job or labor market."
186,205,1.58093E+18,0,0,1,
187,206,1.58093E+18,0,0,0,"From when did the Supreme Court become Parliament, hearing pleas and doing probe of CAA, 370 and demonetisation isn't their work. The government needs to reform the Judiciary otherwise the Judiciary will start controlling the government. Please bring Judicial Reform."
188,207,1.58093E+18,1,0,0,@vairaagini Demonetisation was what triggered the change in me. Realised that supporting Feku was a huge mistake.
189,208,1.58093E+18,1,0,0,"@course_middle @BhartiyAbroad Demonetisation is the mother of all scams.
well planned and very well executed too for friends
others still holding hard earned savings of Grand mother !
Shocking people still vote for him .?"
190,209,1.58093E+18,0,0,0,"@MarketMamaji @vairaagini Opposing Modi &amp;exposing him constantly for misgovernance, cronyism, incompetence, disasters like demonetisation, bad hurried GST, lockdown, stopping forcible land acquisition law, taking about Pegasus, farm laws. No other leader stand up erect against the malevolence like Rahul."
191,211,1.58092E+18,1,0,0,
192,212,1.58092E+18,0,0,1,@annamalai_k What more do they need? @narendramodi has endorsed every one of @INCIndia schemes like #Aadhaar #mgnrega #GST  by repackaging and claiming it as their own. #Demonetisation and #COVID19 #lockdown were the @narendramodi originals and the whole world knows the result.
193,213,1.58092E+18,1,1,0,@Viv2511 @65thakursahab Fascists are known for utterances without thinking of consequences. Demonetisation andJanta Curfew are two glaring examples. There is always a pragmatic midpoint between decision diarrhoea and analysis paralysis.
194,214,1.58092E+18,0,0,0,"@Starboy2079 Great explanation! Well, digitisation of payments came as a blessing of the demonetisation process. But the real intent  of demonetisation have not been dat fruitful. The realisation of net proceeds from demonetisation was way low as estimated. Yet it was a progressive move 🇮🇳"
195,215,1.58092E+18,0,0,1,"hi frends, iam fine and hope yu sae,gd news fr all six years after the govt       demonetised500 1000n0tes apex court to decide validity of demonetisation how it w as done.nov 7th letter to rbi  sek recommendation  fr demo up to this time none of  vital documents"
196,216,1.58091E+18,1,0,1,"Did PM @narendramodi achieve objectives of demonetisation...

Is there no blackmoney..

Has fake currency stopped in circulation..

Has terrorism completely stopped..

#JawabDoModi"
197,217,1.58091E+18,1,0,1,"Did #DEMONetisation end:
◾ Black Money in the Economy
◾ Counterfeit Currency
◾ All forms of Terror*sm 
#JawabDoModi"
198,218,1.5809E+18,1,1,1,
199,219,1.5809E+18,1,0,1,"@ChandramouliEa1 @HemadriDtl @Elizatweetz @RahulGandhi 1995-2015 was the great period for India.
After that doomed.
Jusdt like other nations.
Never stand-out as MMS times.
Bevkufana #DEMONetisation"
200,252,1.5808E+18,0,0,0,"@dahibaraaloodam This govt. only knows to impose things on citizens. Imposed demonetisation, imposed GST, imposed trifurcation of J&amp;K, imposed UAPA on academics and dissents and now imposing Hindi on non-Hindi speaking population."
201,367,1.58045E+18,0,0,0,"Supreme Court of India takes years to hear cases which is directly affect the government. Be it Article 370 or Electoral Bond, Demonetisation or UAPA, if government is involved in bending the Constitution, SC goes slow, extremely slow. Only they go fast in cases like #Hijab"
202,3771,1.58202E+18,0,0,0,Biggest one-day fall for S&amp;P 500 since March comes after Fed takes tougher stance on inflation
203,3772,1.58202E+18,1,1,0,"@B52Malmet Umm... conservatives are doing something about the socialist attack on our democracy,  and on the desire by some to dismember babies for the convenience of the mom.  The libs are causing inflation and high prices by their inaction"
204,3773,1.58202E+18,0,0,1,
205,3774,1.58202E+18,0,0,0,@WatcherGuru Inflation worldwide.
206,3775,1.58202E+18,0,0,0,"@GOP Failed gqp polices do have a cost, at least Biden has kept inflation a few points below the rest of the world"
207,3776,1.58202E+18,0,0,0,"@B52Malmet Inflation and gas prices are temporary and regularly go up and down. 

Democracy and autonomy are essential rights that must be preserved if we want to live in a free and fair society."
208,3777,1.58202E+18,0,0,0,"@FranHefner @afat @AndraGeorgescu @BartlettWenzel @fisherdavie @lastmjs @BobBodily @kylelangham @icpjesse @SynapseVote @ICDevs_org Everything about this situation is making me believe we need a proposal to set a black-holed hard-cap on the ICP inflation rate, one even the NNS would never be able to change.

The NNS needs some ""laws of nature"", like other blockchains have. That'll inspire trust in the token."
209,3778,1.58202E+18,0,0,0,@KamalaHarris What does any of this have to do with inflation?
210,3779,1.58202E+18,0,0,0,
211,3780,1.58202E+18,1,0,0,@POTUS Your Policies are what is destroying the middle class! Record Inflation!
212,3781,1.58202E+18,1,0,0,"@AlStewartOBE Isn’t the answer to increase most benefits by inflation, with the exception of unemployment benefits for those who can work but don’t?"
213,3782,1.58202E+18,1,0,0,"@JoeBiden And then this bought and owned POTUS doubles down on wasteful inflation boosting spending by giving away $400 Billion to college kids and deadbeats who won't payback the money they borrowed, and sticking working folks with the tab..."
214,3783,1.58202E+18,1,1,0,"@ChuckGrassley Don’t vote for democrats.
More Americans need inflation to go down &amp; affordable food &amp; affordable gas again, &amp; police protection from rampant crime, &amp; a sovereign safe America to raise our children in
WAY MORE than those who need an abortion or teachers talking sex with kids."
